network,tower_id,tower_name,tower_lat,tower_lon,nearest_layer_site,nearest_layer_km,nearest_layer_obs,nearest_fraction_site,nearest_fraction_km,nearest_fraction_obs,nearest_flux_site,nearest_flux_km,nearest_flux_obs,nearest_incubation_site,nearest_incubation_km,nearest_incubation_obs,nearest_interstitial_site,nearest_interstitial_km,nearest_interstitial_obs,nearest_eligible_path,nearest_eligible_site,nearest_eligible_km,nearest_fraction_path_site,nearest_fraction_path_km,nearest_pool_resp_path_site,nearest_pool_resp_path_km,eligible_within_1km,eligible_within_25km
AmeriFlux,US-MOz,Missouri Ozark Site,38.7441,-92.2,MO Ozark BREA,0.0,34,MO Ozark BREA,0.0,30,Treynor,398.2427360299636,9,MO Ozark BREA,0.0,8,HarvardForest,1736.2143615385446,113,fraction|pool+respiration,MO Ozark BREA,0.0,MO Ozark BREA,0.0,MO Ozark BREA,0.0,True,True
AmeriFlux,US-UMB,Univ. of Mich. Biological Station,45.5598,-84.7138,MI-Coarse UMBS,0.0,48,MI-Coarse UMBS,0.0,30,Dinesen,950.9611827023183,7,MI-Coarse UMBS,0.0,13,Harvard Forest,1055.1430805536195,192,fraction|pool+respiration,MI-Coarse UMBS,0.0,MI-Coarse UMBS,0.0,MI-Coarse UMBS,0.0,True,True
AmeriFlux,US-WCr,Willow Creek,45.8059,-90.0799,Willow Creek,0.0,23,S1_Bog_MEF,319.4068433729252,27,Dinesen,617.6691460836561,7,Willow Creek,0.0,26,TH_Young_Jack_Pine,1259.2131844589733,8,pool+respiration,Willow Creek,0.0,S1_Bog_MEF,319.4068433729252,Willow Creek,0.0,True,True
AmeriFlux,US-EML,"Eight Mile Lake Permafrost thaw gradient, Healy Alaska.",63.8784,-149.2536,EML,0.0044009786779296385,9,EML,0.0044009786779296385,29,CiPEHR,0.0044009786779296385,89,CiPEHR,0.0044009786779296385,57,Ikpikpuk River,801.6335619791803,1,fraction|pool+respiration,EML,0.0044009786779296385,EML,0.0044009786779296385,EML,0.0044009786779296385,True,True
AmeriFlux,US-Ha1,Harvard Forest EMS Tower (HFR1),42.5378,-72.1715,MA Harvard Forest,0.011119492664034914,36,MA Harvard Forest,0.011119492664034914,30,Harvard Forest,0.7381252235854269,156,MA Harvard Forest,0.011119492664034914,7,Harvard Forest,0.7381252235854269,192,fraction|pool+respiration,MA Harvard Forest,0.011119492664034914,MA Harvard Forest,0.011119492664034914,MA Harvard Forest,0.011119492664034914,True,True
AmeriFlux,US-Bar,Bartlett Experimental Forest,44.0646,-71.2881,NH Bartlett Forest,0.013692435254616116,37,NH Bartlett Forest,0.013692435254616116,30,Harvard Forest,184.2486738421668,156,NH Bartlett Forest,0.013692435254616116,6,Harvard Forest,184.2486738421668,192,fraction|pool+respiration,NH Bartlett Forest,0.013692435254616116,NH Bartlett Forest,0.013692435254616116,NH Bartlett Forest,0.013692435254616116,True,True
AmeriFlux,CA-NS6,UCI-1989 burn site,55.9167,-98.9644,CZ_1989_Footprint_Fire,0.03340422536545279,4,TH_Old_Black_Spruce,30.268106098304106,16,CZ_Old_Black_Spruce,30.274180474059442,1,CZ_1989_Footprint_Fire,0.03340422536545279,3,TH_Old_Jack_Pine,21.25073312767297,8,pool+respiration,CZ_1989_Footprint_Fire,0.03340422536545279,TH_Old_Black_Spruce,30.268106098304106,CZ_1989_Footprint_Fire,0.03340422536545279,True,True
AmeriFlux,US-xBR,NEON Bartlett Experimental Forest (BART),44.0639,-71.2873,BART,0.0023630780218326128,2,NH Bartlett Forest,0.10507778129780308,30,Harvard Forest,184.2025971514971,156,NH Bartlett Forest,0.10507778129780308,6,Harvard Forest,184.2025971514971,192,fraction|pool+respiration,NH Bartlett Forest,0.10507778129780308,NH Bartlett Forest,0.10507778129780308,NH Bartlett Forest,0.10507778129780308,True,True
AmeriFlux,CA-NS2,UCI-1930 burn site,55.9058,-98.5247,CZ_1930burn,0.1120712293149001,15,TH_Old_Black_Spruce,4.061251422054727,16,CZ_Old_Black_Spruce,4.086065156586819,1,CZ_1930burn,0.1120712293149001,9,CZ_1930burn,0.1120712293149001,4,pool+respiration,CZ_1930burn,0.1120712293149001,TH_Old_Black_Spruce,4.061251422054727,CZ_1930burn,0.1120712293149001,True,True
AmeriFlux,CA-NS5,UCI-1981 burn site,55.8631,-98.485,CZ_1981burn,0.11793515029462323,5,TH_Old_Black_Spruce,1.5772502843411584,16,CZ_Old_Black_Spruce,1.546868116500175,1,CZ_1981burn,0.11793515029462323,7,CZ_Old_Black_Spruce,1.546868116500175,1,pool+respiration,CZ_1981burn,0.11793515029462323,TH_Old_Black_Spruce,1.5772502843411584,CZ_1981burn,0.11793515029462323,True,True
AmeriFlux,US-IB2,Fermi National Accelerator Laboratory- Batavia (Prairie site),41.8406,-88.241,ARL,186.76825720574706,24,NERP,0.1308803361737696,23,Dinesen,583.7058858406999,7,ARL,186.76825720574706,24,HarvardForest,1323.2580828689474,113,fraction,NERP,0.1308803361737696,NERP,0.1308803361737696,ARL,186.76825720574706,True,True
AmeriFlux,US-xHA,NEON Harvard Forest (HARV),42.5369,-72.1727,HARV,0.0032773240688607763,3,MA Harvard Forest,0.13258885094608036,30,Harvard Forest,0.6903193556346926,156,MA Harvard Forest,0.13258885094608036,7,Harvard Forest,0.6903193556346926,192,fraction|pool+respiration,MA Harvard Forest,0.13258885094608036,MA Harvard Forest,0.13258885094608036,MA Harvard Forest,0.13258885094608036,True,True
AmeriFlux,BR-Sa3,Santarem-Km83-Logged Forest,-3.018,-54.9714,FLONA,0.13566884637987647,44,Fazenda Victoria,827.7993629102249,84,FLONA,0.13566884637987647,22,FLONA,0.13566884637987647,44,FLONA,0.13566884637987647,33,pool+respiration,FLONA,0.13566884637987647,Fazenda Victoria,827.7993629102249,FLONA,0.13566884637987647,True,True
AmeriFlux,CA-NS4,UCI-1964 burn site wet,55.9144,-98.3806,CZ_1964burn_NSA,0.1388326825891026,11,NSA_FenTower,2.5005434656502956,77,CZ_1964burn_NSA,0.1388326825891026,2,CZ_1964burn_NSA,0.1388326825891026,11,CZ_1964burn_NSA,0.1388326825891026,3,pool+respiration,CZ_1964burn_NSA,0.1388326825891026,NSA_FenTower,2.5005434656502956,CZ_1964burn_NSA,0.1388326825891026,True,True
AmeriFlux,US-Ha2,Harvard Forest Hemlock Site,42.5393,-72.1779,Harvard Forest,0.18883956553033654,8,Harvard Forest,0.18883956553033654,88,Harvard Forest,0.18883956553033654,156,Harvard Forest,0.18883956553033654,15,Harvard Forest,0.18883956553033654,192,fraction|pool+respiration,Harvard Forest,0.18883956553033654,Harvard Forest,0.18883956553033654,Harvard Forest,0.18883956553033654,True,True
AmeriFlux,CA-NS1,UCI-1850 burn site,55.8792,-98.4839,TH_Old_Black_Spruce,0.21430331113419196,26,TH_Old_Black_Spruce,0.21430331113419196,16,CZ_Old_Black_Spruce,0.24470834801894462,1,CZ_Old_Black_Spruce,0.24470834801894462,15,TH_Old_Black_Spruce,0.21430331113419196,7,fraction,TH_Old_Black_Spruce,0.21430331113419196,TH_Old_Black_Spruce,0.21430331113419196,CZ_Old_Black_Spruce,0.24470834801894462,True,True
AmeriFlux,US-Blo,Blodgett Forest,38.8953,-120.6328,Blodgett,0.22429602706613308,6,Blodgett,0.22429602706613308,18,Chiquito,223.41845166644498,11,Blodgett Forest,2.809156831502402,8,Sedgwick Reserve,469.36999188695177,29,fraction,Blodgett,0.22429602706613308,Blodgett,0.22429602706613308,Blodgett Forest,2.809156831502402,True,True
AmeriFlux,CA-NS3,UCI-1964 burn site,55.9117,-98.3822,CZ_1964burn_NSA,0.25541695023019567,11,NSA_FenTower,2.425147343372656,77,CZ_1964burn_NSA,0.25541695023019567,2,CZ_1964burn_NSA,0.25541695023019567,11,CZ_1964burn_NSA,0.25541695023019567,3,pool+respiration,CZ_1964burn_NSA,0.25541695023019567,NSA_FenTower,2.425147343372656,CZ_1964burn_NSA,0.25541695023019567,True,True
AmeriFlux,CA-Man,Manitoba - Northern Old Black Spruce (former BOREAS Northern Study Area),55.8796,-98.4808,TH_Old_Black_Spruce,0.3276572160049276,26,TH_Old_Black_Spruce,0.3276572160049276,16,CZ_Old_Black_Spruce,0.35131611019367476,1,CZ_Old_Black_Spruce,0.35131611019367476,15,TH_Old_Black_Spruce,0.3276572160049276,7,fraction,TH_Old_Black_Spruce,0.3276572160049276,TH_Old_Black_Spruce,0.3276572160049276,CZ_Old_Black_Spruce,0.35131611019367476,True,True
AmeriFlux,PA-Bar,Barro Colorado Island,9.1568,-79.8486,BCI,0.38759601909683,3,Susua State Forest,1712.0163209335344,8,ZF2,2545.421645010485,5,BCI,0.38759601909683,3,FLONA,3071.389957102243,33,pool+respiration,BCI,0.38759601909683,Susua State Forest,1712.0163209335344,BCI,0.38759601909683,True,True
AmeriFlux,PA-Bas,Barro Colorado Island,9.1565,-79.8482,BCI,0.43647263301946193,3,Susua State Forest,1712.0010859742604,8,ZF2,2545.3669569575836,5,BCI,0.43647263301946193,3,FLONA,3071.336056824406,33,pool+respiration,BCI,0.43647263301946193,Susua State Forest,1712.0010859742604,BCI,0.43647263301946193,True,True
AmeriFlux,US-LPH,Little Prospect Hill,42.5419,-72.185,Harvard Forest,0.4609112984575359,8,Harvard Forest,0.4609112984575359,88,Harvard Forest,0.4609112984575359,156,Harvard Forest,0.4609112984575359,15,Harvard Forest,0.4609112984575359,192,fraction|pool+respiration,Harvard Forest,0.4609112984575359,Harvard Forest,0.4609112984575359,Harvard Forest,0.4609112984575359,True,True
AmeriFlux,US-xSP,NEON Soaproot Saddle (SOAP),37.0334,-119.2622,SOAP,0.0034519279814641747,9,Trumbore Musick,0.9411137810067647,51,Musick,0.9411137810067647,16,Trumbore Musick,0.9411137810067647,6,Sedgwick Reserve,268.9949313350506,29,fraction|pool+respiration,Trumbore Musick,0.9411137810067647,Trumbore Musick,0.9411137810067647,Trumbore Musick,0.9411137810067647,True,True
AmeriFlux,US-MtB,Mt Bigelow,32.416,-110.7256,Mt. Lemmon Granite,0.963569224400625,3,Mt. Lemmon Granite,0.963569224400625,9,Sedgwick Reserve,900.1600594300633,9,Joshua_Tree,550.8141498917157,21,Sedgwick Reserve,900.1600594300633,29,fraction,Mt. Lemmon Granite,0.963569224400625,Mt. Lemmon Granite,0.963569224400625,Joshua_Tree,550.8141498917157,True,True
AmeriFlux,CR-Dos,La Selva T2,10.4322,-84.0106,SELVA,1.1847182460108103,7,Susua State Forest,2026.889836894321,8,ZF2,3013.7806482424335,5,SELVA,1.1847182460108103,6,FLONA,3545.4755487066186,33,pool+respiration,SELVA,1.1847182460108103,Susua State Forest,2026.889836894321,SELVA,1.1847182460108103,False,True
AmeriFlux,US-UMd,UMBS Disturbance,45.5625,-84.6975,MI-Coarse UMBS,1.3040326440197876,48,MI-Coarse UMBS,1.3040326440197876,30,Dinesen,952.246656941506,7,MI-Coarse UMBS,1.3040326440197876,13,Harvard Forest,1053.9856116827523,192,fraction|pool+respiration,MI-Coarse UMBS,1.3040326440197876,MI-Coarse UMBS,1.3040326440197876,MI-Coarse UMBS,1.3040326440197876,False,True
AmeriFlux,US-CZ2,"Sierra Critical Zone, Sierra Transect, Ponderosa Pine Forest, Soaproot Saddle",37.0311,-119.2566,SOAP,0.5567149179982802,9,Trumbore Musick,1.3073150222704146,51,Musick,1.3073150222704146,16,Trumbore Musick,1.3073150222704146,6,Sedgwick Reserve,268.88222212859137,29,fraction|pool+respiration,Trumbore Musick,1.3073150222704146,Trumbore Musick,1.3073150222704146,Trumbore Musick,1.3073150222704146,False,True
AmeriFlux,US-xRN,NEON Oak Ridge National Lab (ORNL),35.9641,-84.2826,Oak Ridge Reservation,1.6707684487623877,4,Oak Ridge Reservation,1.6707684487623877,12,Treynor,1143.231313954777,9,Nelson Farm,540.5398271255759,5,HarvardForest,1270.3855073313457,113,fraction,Oak Ridge Reservation,1.6707684487623877,Oak Ridge Reservation,1.6707684487623877,Nelson Farm,540.5398271255759,False,True
AmeriFlux,US-WBW,Walker Branch Watershed,35.9588,-84.2874,Oak Ridge Reservation,1.671829877992146,4,Oak Ridge Reservation,1.671829877992146,12,Treynor,1143.20054749151,9,Nelson Farm,539.9821285671169,5,HarvardForest,1271.0913626791864,113,fraction,Oak Ridge Reservation,1.671829877992146,Oak Ridge Reservation,1.671829877992146,Nelson Farm,539.9821285671169,False,True
AmeriFlux,US-Bes,Barrow-Bes (Biocomplexity Experiment South tower),71.2809,-156.5965,BARR,0.8153959818869325,3,Hess Creek,707.2667397689542,22,Barrow,1.7845976786850806,49,Barrow,1.7845976786850806,91,Barrow,1.7845976786850806,14,pool+respiration,Barrow,1.7845976786850806,Hess Creek,707.2667397689542,Barrow,1.7845976786850806,False,True
AmeriFlux,US-xHE,NEON Healy (HEAL),63.8757,-149.2133,HEAL,0.0022521044762241426,3,EML,1.9943054686811683,29,CiPEHR,0.7650900721708367,70,CiPEHR,0.7650900721708367,109,Ikpikpuk River,802.3825790215539,1,fraction|pool+respiration,EML,1.9943054686811683,EML,1.9943054686811683,EML,1.9943054686811683,False,True
AmeriFlux,US-NGB,NGEE Arctic Barrow,71.28,-156.6092,BARR,0.44518406651417747,3,Hess Creek,707.4060518965873,22,Barrow,2.184881783854888,49,Barrow,2.184881783854888,91,Barrow,2.184881783854888,14,pool+respiration,Barrow,2.184881783854888,Hess Creek,707.4060518965873,Barrow,2.184881783854888,False,True
AmeriFlux,US-Fmf,Flagstaff - Managed Forest,35.1426,-111.7273,Flagstaff Basalt,2.2409473816344216,4,Flagstaff Basalt,2.2409473816344216,12,Fallbrook,702.2719307302606,2,Joshua_Tree,451.8846282988309,21,Sedgwick Reserve,760.1773496605291,29,fraction,Flagstaff Basalt,2.2409473816344216,Flagstaff Basalt,2.2409473816344216,Joshua_Tree,451.8846282988309,False,True
AmeriFlux,US-Beo,Barrow Environmental Observatory (BEO) tower,71.281,-156.6123,BARR,0.2892702260463141,3,Hess Creek,707.5576251270804,22,Barrow,2.3214822512194844,49,Barrow,2.3214822512194844,91,Barrow,2.3214822512194844,14,pool+respiration,Barrow,2.3214822512194844,Hess Creek,707.5576251270804,Barrow,2.3214822512194844,False,True
AmeriFlux,CR-Lse,La Selva,10.4233,-84.0211,La Selva,0.6676226584598032,1,Susua State Forest,2028.360364516696,8,ZF2,3014.3468393185417,5,SELVA,2.4247589124005597,6,FLONA,3546.1364033714635,33,pool+respiration,SELVA,2.4247589124005597,Susua State Forest,2028.360364516696,SELVA,2.4247589124005597,False,True
AmeriFlux,US-IB1,Fermi National Accelerator Laboratory- Batavia (Agricultural site),41.8593,-88.2227,ARL,185.72256610882698,24,NERP,2.5124431775073197,23,Dinesen,585.1915965557364,7,ARL,185.72256610882698,24,HarvardForest,1321.445986461449,113,fraction,NERP,2.5124431775073197,NERP,2.5124431775073197,ARL,185.72256610882698,False,True
AmeriFlux,US-xBA,NEON Barrow Environmental Observatory (BARR),71.2824,-156.6194,BARR,0.030689805955618807,3,Hess Creek,707.819016055809,22,Barrow,2.609966799696576,49,Barrow,2.609966799696576,91,Barrow,2.609966799696576,14,pool+respiration,Barrow,2.609966799696576,Hess Creek,707.819016055809,Barrow,2.609966799696576,False,True
AmeriFlux,US-CZ3,"Sierra Critical Zone, Sierra Transect, Sierran Mixed Conifer, P301",37.0674,-119.1951,Trumbore Shaver,4.006177243721971,12,Trumbore Corbett,2.6247181023082895,26,Musick,7.994474878855355,16,Trumbore Shaver,4.006177243721971,6,Sedgwick Reserve,274.2745063874924,29,fraction,Trumbore Corbett,2.6247181023082895,Trumbore Corbett,2.6247181023082895,Trumbore Shaver,4.006177243721971,False,True
AmeriFlux,US-MBP,Marcell Bog Lake Peatland,47.5051,-93.4893,S1_Bog_MEF,2.653421301720791,178,S1_Bog_MEF,2.653421301720791,27,Dinesen,659.7623550190723,7,Willow Creek,321.5245214810065,26,TH_Young_Jack_Pine,989.2582656025826,8,fraction,S1_Bog_MEF,2.653421301720791,S1_Bog_MEF,2.653421301720791,Willow Creek,321.5245214810065,False,True
AmeriFlux,US-UM3,Douglas Lake,45.5686,-84.6707,MI-Coarse UMBS,3.495049517440736,48,MI-Coarse UMBS,3.495049517440736,30,Dinesen,954.4322586096857,7,MI-Coarse UMBS,3.495049517440736,13,Harvard Forest,1052.1290125565097,192,fraction|pool+respiration,MI-Coarse UMBS,3.495049517440736,MI-Coarse UMBS,3.495049517440736,MI-Coarse UMBS,3.495049517440736,False,True
AmeriFlux,US-ChR,Chestnut Ridge,35.9311,-84.3324,Oak Ridge Reservation,5.249758947405613,4,Oak Ridge Reservation,5.249758947405613,12,Treynor,1141.5605838425802,9,Nelson Farm,535.3281482582846,5,HarvardForest,1276.1784714153018,113,fraction,Oak Ridge Reservation,5.249758947405613,Oak Ridge Reservation,5.249758947405613,Nelson Farm,535.3281482582846,False,True
AmeriFlux,US-Cms,Central Marsh,71.3202,-156.6223,BARR,4.185249221792888,3,Hess Creek,711.5147014340946,22,Barrow,5.648548367168385,49,Barrow,5.648548367168385,91,Barrow,5.648548367168385,14,pool+respiration,Barrow,5.648548367168385,Hess Creek,711.5147014340946,Barrow,5.648548367168385,False,True
AmeriFlux,US-Brw,Barrow,71.3225,-156.6092,BARR,4.452093882487108,3,Hess Creek,711.504966923224,22,Barrow,5.687864755579711,49,Barrow,5.687864755579711,91,Barrow,5.687864755579711,14,pool+respiration,Barrow,5.687864755579711,Hess Creek,711.504966923224,Barrow,5.687864755579711,False,True
AmeriFlux,US-MWF,Kellogg Experimental Forest,42.366,-85.3526,Kellogg Biological Station,5.910866832533217,1,Kellogg Biological Station,5.910866832533217,7,Dinesen,822.5957560530314,7,ARL,344.2678619756228,24,HarvardForest,1079.5776141887256,113,fraction,Kellogg Biological Station,5.910866832533217,Kellogg Biological Station,5.910866832533217,ARL,344.2678619756228,False,True
AmeriFlux,US-A10,ARM-NSA-Barrow,71.3242,-156.6149,BARR,4.630136090474804,3,Hess Creek,711.7698108581991,22,Barrow,5.939954437272147,49,Barrow,5.939954437272147,91,Barrow,5.939954437272147,14,pool+respiration,Barrow,5.939954437272147,Hess Creek,711.7698108581991,Barrow,5.939954437272147,False,True
AmeriFlux,US-Ho3,Howland Forest (harvest site),45.2072,-68.725,Howland Forest,6.37512094569273,38,Howland Forest,6.37512094569273,148,Howland Forest,6.37512094569273,182,Howland_Ameriflux,1.239714934103011,5,Howland Forest,6.37512094569273,60,fraction|pool+respiration,Howland Forest,6.37512094569273,Howland Forest,6.37512094569273,Howland Forest,6.37512094569273,False,True
AmeriFlux,US-KM1,KBS Marshall Farms Corn,42.4376,-85.3287,Kellogg Biological Station,6.826365317876326,1,Kellogg Biological Station,6.826365317876326,7,Dinesen,824.8362357712606,7,ARL,343.6503844411532,24,HarvardForest,1076.8982647944738,113,fraction,Kellogg Biological Station,6.826365317876326,Kellogg Biological Station,6.826365317876326,ARL,343.6503844411532,False,True
AmeriFlux,US-KM4,KBS Marshall Farms Smooth Brome Grass (Ref),42.4423,-85.3301,Kellogg Biological Station,7.015033452923847,1,Kellogg Biological Station,7.015033452923847,7,Dinesen,824.7423560621891,7,ARL,343.3840390671764,24,HarvardForest,1076.967166291861,113,fraction,Kellogg Biological Station,7.015033452923847,Kellogg Biological Station,7.015033452923847,ARL,343.3840390671764,False,True
AmeriFlux,US-Ho1,Howland Forest (main tower),45.2041,-68.7402,Howland Forest,7.066065435025488,38,Howland Forest,7.066065435025488,148,Howland Forest,7.066065435025488,182,Howland_Ameriflux,0.0,5,Howland Forest,7.066065435025488,60,fraction|pool+respiration,Howland Forest,7.066065435025488,Howland Forest,7.066065435025488,Howland Forest,7.066065435025488,False,True
AmeriFlux,US-Ho2,Howland Forest (west tower),45.2091,-68.747,Howland Forest,7.824365888486551,38,Howland Forest,7.824365888486551,148,Howland Forest,7.824365888486551,182,Howland_Ameriflux,0.770005934403156,5,Howland Forest,7.824365888486551,60,fraction|pool+respiration,Howland Forest,7.824365888486551,Howland Forest,7.824365888486551,Howland Forest,7.824365888486551,False,True
AmeriFlux,US-Fuf,Flagstaff - Unmanaged Forest,35.089,-111.762,Flagstaff Basalt,8.066104913923999,4,Flagstaff Basalt,8.066104913923999,12,Fallbrook,700.9829466672073,2,Joshua_Tree,447.1076914530513,21,Sedgwick Reserve,756.9065097441043,29,fraction,Flagstaff Basalt,8.066104913923999,Flagstaff Basalt,8.066104913923999,Joshua_Tree,447.1076914530513,False,True
AmeriFlux,US-KL3,KBS Lux Arbor Reserve Prairie,42.4735,-85.4473,Kellogg Biological Station,8.449888447262785,1,Kellogg Biological Station,8.449888447262785,7,Dinesen,815.287191821579,7,ARL,333.1723318062899,24,HarvardForest,1086.2494065870724,113,fraction,Kellogg Biological Station,8.449888447262785,Kellogg Biological Station,8.449888447262785,ARL,333.1723318062899,False,True
AmeriFlux,US-KM2,KBS Marshall Farms Prairie,42.4441,-85.3098,Kellogg Biological Station,8.530021883500115,1,Kellogg Biological Station,8.530021883500115,7,Dinesen,826.4148044996028,7,ARL,344.9141297110569,24,HarvardForest,1075.2903463233997,113,fraction,Kellogg Biological Station,8.530021883500115,Kellogg Biological Station,8.530021883500115,ARL,344.9141297110569,False,True
AmeriFlux,US-KM3,KBS Marshall Farms Switchgrass,42.4464,-85.3105,Kellogg Biological Station,8.610703365413459,1,Kellogg Biological Station,8.610703365413459,7,Dinesen,826.3677517139702,7,ARL,344.7832589041526,24,HarvardForest,1075.325443240118,113,fraction,Kellogg Biological Station,8.610703365413459,Kellogg Biological Station,8.610703365413459,ARL,344.7832589041526,False,True
AmeriFlux,US-KL2,KBS Lux Arbor Reserve Switchgrass,42.4768,-85.4468,Kellogg Biological Station,8.759335303778425,1,Kellogg Biological Station,8.759335303778425,7,Dinesen,815.3452700072133,7,ARL,333.1028143599672,24,HarvardForest,1086.1776419413416,113,fraction,Kellogg Biological Station,8.759335303778425,Kellogg Biological Station,8.759335303778425,ARL,333.1028143599672,False,True
AmeriFlux,US-KL1,KBS Lux Arbor Reserve Corn,42.4847,-85.4422,Kellogg Biological Station,9.411195081837052,1,Kellogg Biological Station,9.411195081837052,7,Dinesen,815.7636805526339,7,ARL,333.20477818821774,24,HarvardForest,1085.7282597450658,113,fraction,Kellogg Biological Station,9.411195081837052,Kellogg Biological Station,9.411195081837052,ARL,333.20477818821774,False,True
AmeriFlux,CA-NS8,UCI-2003 burn site,55.8981,-98.2161,TH_Young_Jack_Pine,4.431722363790572,17,NSA_FenTower,12.888404305156207,77,CZ_1964burn_NSA,10.53319594520108,2,CZ_1964burn_NSA,10.53319594520108,11,TH_Young_Jack_Pine,4.431722363790572,8,pool+respiration,CZ_1964burn_NSA,10.53319594520108,NSA_FenTower,12.888404305156207,CZ_1964burn_NSA,10.53319594520108,False,True
AmeriFlux,PR-xGU,NEON Guanica Forest (GUAN),17.9696,-66.8687,Susua State Forest,12.436410373955047,1,Susua State Forest,12.436410373955047,8,ZF2,2398.862676286524,5,Luquillo,118.75648986522087,53,FLONA,2673.197738152404,33,fraction,Susua State Forest,12.436410373955047,Susua State Forest,12.436410373955047,RITA,1682.7561857233259,False,True
AmeriFlux,BR-Ma2,Manaus - ZF2 K34,-2.6091,-60.2093,ZF2,12.92566876146523,16,Pessenda_2001_Humaita IId,629.0756377622012,2,ZF2,12.92566876146523,5,Manacapuru,81.2563082341863,6,FLONA,583.5673689124309,33,pool+respiration,ZF2,12.92566876146523,Pessenda_2001_Humaita IId,629.0756377622012,ZF2,12.92566876146523,False,True
AmeriFlux,US-Goo,Goodwin Creek,34.2547,-89.8735,Goodwin Creek,13.753981198452474,30,Western Coastal Plain,479.95290292535964,20,Treynor,920.4402595101392,9,Goodwin Creek,13.753981198452474,6,HarvardForest,1790.2418198219375,113,pool+respiration,Goodwin Creek,13.753981198452474,Western Coastal Plain,479.95290292535964,Goodwin Creek,13.753981198452474,False,True
AmeriFlux,US-SuS,Maui Sugarcane Lee/Sheltered,20.7847,-156.4039,Maui,16.212286553955558,36,Maui,16.212286553955558,18,Sedgwick Reserve,3870.659547340171,9,Maui,16.212286553955558,90,Sedgwick Reserve,3870.659547340171,29,fraction|pool+respiration,Maui,16.212286553955558,Maui,16.212286553955558,Maui,16.212286553955558,False,True
AmeriFlux,US-xTE,NEON Lower Teakettle (TEAK),37.0058,-119.006,TEAK,0.0037791366220650165,5,Trumbore Shaver,16.415355932757777,53,Musick,23.66666275553918,16,Trumbore Shaver,16.415355932757777,6,Sedgwick Reserve,273.10728643152106,29,fraction|pool+respiration,Trumbore Shaver,16.415355932757777,Trumbore Shaver,16.415355932757777,Trumbore Shaver,16.415355932757777,False,True
AmeriFlux,US-PFt,SE6 Pine-4 CHEESEHEAD 2019,45.9197,-90.2288,Willow Creek,17.119038735267655,23,S1_Bog_MEF,302.5743219711807,27,Dinesen,618.9112479326852,7,Willow Creek,17.119038735267655,26,TH_Young_Jack_Pine,1242.9647626000517,8,pool+respiration,Willow Creek,17.119038735267655,S1_Bog_MEF,302.5743219711807,Willow Creek,17.119038735267655,False,True
AmeriFlux,BR-Sa1,Santarem-Km67-Primary Forest,-2.8567,-54.9589,FLONA,17.872648176844883,44,Fazenda Victoria,826.5823956226067,84,FLONA,17.872648176844883,22,FLONA,17.872648176844883,44,FLONA,17.872648176844883,33,pool+respiration,FLONA,17.872648176844883,Fazenda Victoria,826.5823956226067,FLONA,17.872648176844883,False,True
AmeriFlux,PR-xLA,NEON Lajas Experimental Station (LAJA),18.0212,-67.0769,Susua State Forest,17.92443416648176,1,Susua State Forest,17.92443416648176,8,ZF2,2411.4224940900967,5,Luquillo,138.42764710931974,53,FLONA,2689.3306605576186,33,fraction,Susua State Forest,17.92443416648176,Susua State Forest,17.92443416648176,RITA,1667.487125230047,False,True
AmeriFlux,US-CZ4,"Sierra Critical Zone, Sierra Transect, Subalpine Forest, Shorthair",37.0675,-118.9867,TEAK,7.068563548617011,5,Trumbore Shaver,18.299851474532826,53,Musick,25.59874281862517,16,Trumbore Shaver,18.299851474532826,6,Sedgwick Reserve,280.135079097666,29,fraction|pool+respiration,Trumbore Shaver,18.299851474532826,Trumbore Shaver,18.299851474532826,Trumbore Shaver,18.299851474532826,False,True
AmeriFlux,US-PFr,SE4 Tussock-2 CHEESEHEAD 2019,45.9245,-90.2475,Willow Creek,18.50208307480153,23,S1_Bog_MEF,301.0967875136241,27,Dinesen,618.3253950747081,7,Willow Creek,18.50208307480153,26,TH_Young_Jack_Pine,1241.8907668431866,8,pool+respiration,Willow Creek,18.50208307480153,S1_Bog_MEF,301.0967875136241,Willow Creek,18.50208307480153,False,True
AmeriFlux,US-PFq,SE3 Aspen-4 CHEESEHEAD 2019,45.9271,-90.2475,Willow Creek,18.709037692514052,23,S1_Bog_MEF,300.9233332590182,27,Dinesen,618.5385313998459,7,Willow Creek,18.709037692514052,26,TH_Young_Jack_Pine,1241.6264177088078,8,pool+respiration,Willow Creek,18.709037692514052,S1_Bog_MEF,300.9233332590182,Willow Creek,18.709037692514052,False,True
AmeriFlux,US-Fcr,Cascaden Ridge Fire Scar,65.3968,-148.9348,Hess Creek,18.99539663557391,41,Hess Creek,18.99539663557391,22,CPCRW,71.43753791237965,2,CPCRW,71.43753791237965,2,Ikpikpuk River,642.9280559882745,1,fraction,Hess Creek,18.99539663557391,Hess Creek,18.99539663557391,EML,169.52345576729135,False,True
AmeriFlux,US-PFs,SE5 Aspen-5 CHEESEHEAD 2019,45.9381,-90.2382,Willow Creek,19.138756069101333,23,S1_Bog_MEF,300.7686527413867,27,Dinesen,619.9263086289488,7,Willow Creek,19.138756069101333,26,TH_Young_Jack_Pine,1240.7997423753116,8,pool+respiration,Willow Creek,19.138756069101333,S1_Bog_MEF,300.7686527413867,Willow Creek,19.138756069101333,False,True
